Tiempo,Posicion,Velocidad
8.520000,-0.430158,0.842264
8.530000,-0.421738,0.841396
8.540000,-0.413339,0.837918
8.550000,-0.404988,0.831890
8.560000,-0.396710,0.823381
8.570000,-0.388528,0.812461
8.580000,-0.380468,0.799209
8.590000,-0.372552,0.783705
8.600000,-0.364801,0.766034
8.610000,-0.357238,0.746287
8.620000,-0.349882,0.724553
8.630000,-0.342753,0.700928
8.640000,-0.335870,0.675508
8.650000,-0.329249,0.648391
8.660000,-0.322907,0.619676
8.670000,-0.316860,0.589464
8.680000,-0.311123,0.557856
8.690000,-0.305707,0.524956
8.700000,-0.300627,0.490866
8.710000,-0.295894,0.455689
8.720000,-0.291517,0.419529
8.730000,-0.287506,0.382490
8.740000,-0.283870,0.344675
8.750000,-0.280615,0.306187
8.760000,-0.277748,0.267129
8.770000,-0.275274,0.227605
8.780000,-0.273197,0.187715
8.790000,-0.271520,0.147563
8.800000,-0.270246,0.107248
8.810000,-0.269376,0.066872
8.820000,-0.268909,0.026533
8.830000,-0.268844,-0.013670
8.840000,-0.269181,-0.053638
8.850000,-0.269916,-0.093276
8.860000,-0.271045,-0.132488
8.870000,-0.272564,-0.171179
8.880000,-0.274467,-0.209256
8.890000,-0.276747,-0.246627
8.900000,-0.279397,-0.283202
8.910000,-0.282408,-0.318891
8.920000,-0.285771,-0.353607
8.930000,-0.289477,-0.387263
8.940000,-0.293513,-0.419777
8.950000,-0.297868,-0.451064
8.960000,-0.302530,-0.481046
8.970000,-0.307484,-0.509643
8.980000,-0.312718,-0.536779
8.990000,-0.318215,-0.562381
9.000000,-0.323960,-0.586378
9.010000,-0.329937,-0.608700
9.020000,-0.336128,-0.629282
9.030000,-0.342516,-0.648062
9.040000,-0.349083,-0.664980
9.050000,-0.355810,-0.679981
9.060000,-0.362676,-0.693012
9.070000,-0.369663,-0.704026
9.080000,-0.376750,-0.712979
9.090000,-0.383916,-0.719832
9.100000,-0.391139,-0.724552
9.110000,-0.398400,-0.727110
9.120000,-0.405674,-0.727484
9.130000,-0.412942,-0.725656
9.140000,-0.420180,-0.721616
9.150000,-0.427367,-0.715360
9.160000,-0.434480,-0.706892
9.170000,-0.441497,-0.696223
9.180000,-0.448397,-0.683369
9.190000,-0.455158,-0.668357
9.200000,-0.461757,-0.651222
9.210000,-0.468175,-0.632005
9.220000,-0.474391,-0.610758
9.230000,-0.480384,-0.587540
9.240000,-0.486135,-0.562417
9.250000,-0.491626,-0.535468
9.260000,-0.496839,-0.506776
9.270000,-0.501756,-0.476435
9.280000,-0.506362,-0.444545
9.290000,-0.510642,-0.411215
9.300000,-0.514582,-0.376561
9.310000,-0.518169,-0.340706
9.320000,-0.521393,-0.303778
9.330000,-0.524242,-0.265912
9.340000,-0.526708,-0.227248
9.350000,-0.528784,-0.187930
9.360000,-0.530465,-0.148105
9.370000,-0.531745,-0.107922
9.380000,-0.532623,-0.067534
9.390000,-0.533096,-0.027093
9.400000,-0.533165,0.013249
9.410000,-0.532832,0.053339
9.420000,-0.532100,0.093028
9.430000,-0.530973,0.132170
9.440000,-0.529458,0.170619
9.450000,-0.527563,0.208238
9.460000,-0.525297,0.244891
9.470000,-0.522669,0.280451
9.480000,-0.519692,0.314796
9.490000,-0.516378,0.347810
9.500000,-0.512741,0.379385
9.510000,-0.508795,0.409424
9.520000,-0.504557,0.437833
9.530000,-0.500044,0.464531
9.540000,-0.495273,0.489444
9.550000,-0.490261,0.512505
9.560000,-0.485029,0.533659
9.570000,-0.479595,0.552859
9.580000,-0.473979,0.570065
9.590000,-0.468200,0.585248
9.600000,-0.462280,0.598386
9.610000,-0.456239,0.609466
9.620000,-0.450098,0.618481
9.630000,-0.443877,0.625435
9.640000,-0.437596,0.630336
9.650000,-0.431277,0.633201
9.660000,-0.424939,0.634052
9.670000,-0.418602,0.632919
9.680000,-0.412287,0.629836
9.690000,-0.406012,0.624842
9.700000,-0.399796,0.617983
9.710000,-0.393658,0.609307
9.720000,-0.387616,0.598870
9.730000,-0.381687,0.586727
9.740000,-0.375887,0.572940
9.750000,-0.370233,0.557573
9.760000,-0.364741,0.540692
9.770000,-0.359424,0.522367
9.780000,-0.354298,0.502670
9.790000,-0.349375,0.481674
9.800000,-0.344668,0.459453
9.810000,-0.340190,0.436086
9.820000,-0.335950,0.411650
9.830000,-0.331960,0.386225
9.840000,-0.328229,0.359889
9.850000,-0.324765,0.332725
9.860000,-0.321577,0.304812
9.870000,-0.318671,0.276234
9.880000,-0.316054,0.247072
9.890000,-0.313731,0.217408
9.900000,-0.311707,0.187325
9.910000,-0.309986,0.156904
9.920000,-0.308570,0.126228
9.930000,-0.307462,0.095377
9.940000,-0.306663,0.064434
9.950000,-0.306173,0.033479
9.960000,-0.305993,0.002592
9.970000,-0.306121,-0.028148
9.980000,-0.306555,-0.058662
9.990000,-0.307293,-0.088872
10.000000,-0.308331,-0.118702
10.010000,-0.309666,-0.148075
10.020000,-0.311291,-0.176918
10.030000,-0.313202,-0.205157
10.040000,-0.315392,-0.232720
10.050000,-0.317854,-0.259537
10.060000,-0.320580,-0.285538
10.070000,-0.323562,-0.310657
10.080000,-0.326790,-0.334827
10.090000,-0.330255,-0.357985
10.100000,-0.333946,-0.380069
10.110000,-0.337852,-0.401020
10.120000,-0.341963,-0.420780
10.130000,-0.346264,-0.439295
10.140000,-0.350744,-0.456512
10.150000,-0.355390,-0.472381
10.160000,-0.360187,-0.486855
10.170000,-0.365122,-0.499892
10.180000,-0.370180,-0.511449
10.190000,-0.375346,-0.521491
10.200000,-0.380605,-0.529982
10.210000,-0.385940,-0.536895
10.220000,-0.391337,-0.542202
10.230000,-0.396779,-0.545881
10.240000,-0.402249,-0.547917
10.250000,-0.407732,-0.548295
10.260000,-0.413210,-0.547007
10.270000,-0.418666,-0.544051
10.280000,-0.424085,-0.539429
10.290000,-0.429449,-0.533147
10.300000,-0.434743,-0.525218
10.310000,-0.439948,-0.515661
10.320000,-0.445050,-0.504498
10.330000,-0.450033,-0.491761
10.340000,-0.454880,-0.477484
10.350000,-0.459578,-0.461708
10.360000,-0.464110,-0.444480
10.370000,-0.468463,-0.425853
10.380000,-0.472622,-0.405886
10.390000,-0.476576,-0.384641
10.400000,-0.480311,-0.362190
10.410000,-0.483816,-0.338606
10.420000,-0.487080,-0.313969
10.430000,-0.490092,-0.288362
10.440000,-0.492844,-0.261876
10.450000,-0.495327,-0.234601
10.460000,-0.497534,-0.206636
10.470000,-0.499458,-0.178077
10.480000,-0.501094,-0.149029
10.490000,-0.502437,-0.119594
10.500000,-0.503485,-0.089878
10.510000,-0.504234,-0.059990
10.520000,-0.504684,-0.030035
10.530000,-0.504835,-0.000122
10.540000,-0.504687,0.029642
10.550000,-0.504243,0.059152
10.560000,-0.503505,0.088302
10.570000,-0.502478,0.116991
10.580000,-0.501167,0.145119
10.590000,-0.499578,0.172589
10.600000,-0.497718,0.199309
10.610000,-0.495595,0.225190
10.620000,-0.493217,0.250146
10.630000,-0.490595,0.274099
10.640000,-0.487739,0.296973
10.650000,-0.484660,0.318700
10.660000,-0.481369,0.339214
10.670000,-0.477880,0.358458
10.680000,-0.474204,0.376380
10.690000,-0.470357,0.392932
10.700000,-0.466350,0.408075
10.710000,-0.462200,0.421774
10.720000,-0.457920,0.434000
10.730000,-0.453525,0.444730
10.740000,-0.449030,0.453948
10.750000,-0.444451,0.461642
10.760000,-0.439802,0.467808
10.770000,-0.435100,0.472443
10.780000,-0.430359,0.475554
10.790000,-0.425594,0.477151
10.800000,-0.420821,0.477247
10.810000,-0.416054,0.475863
10.820000,-0.411308,0.473021
10.830000,-0.406598,0.468750
10.840000,-0.401938,0.463080
10.850000,-0.397341,0.456048
10.860000,-0.392821,0.447690
10.870000,-0.388392,0.438050
10.880000,-0.384065,0.427170
10.890000,-0.379852,0.415099
10.900000,-0.375766,0.401885
10.910000,-0.371818,0.387581
10.920000,-0.368018,0.372241
10.930000,-0.364377,0.355919
10.940000,-0.360903,0.338673
10.950000,-0.357606,0.320561
10.960000,-0.354494,0.301644
10.970000,-0.351576,0.281983
10.980000,-0.348857,0.261639
10.990000,-0.346345,0.240676
11.000000,-0.344045,0.219157
11.010000,-0.341963,0.197146
11.020000,-0.340104,0.174707
11.030000,-0.338471,0.151905
11.040000,-0.337067,0.128805
11.050000,-0.335895,0.105472
11.060000,-0.334958,0.081971
11.070000,-0.334256,0.058365
11.080000,-0.333791,0.034720
11.090000,-0.333562,0.011100
11.100000,-0.333568,-0.012433
11.110000,-0.333810,-0.035814
11.120000,-0.334284,-0.058983
11.130000,-0.334989,-0.081877
11.140000,-0.335920,-0.104436
11.150000,-0.337076,-0.126601
11.160000,-0.338451,-0.148312
11.170000,-0.340040,-0.169514
11.180000,-0.341839,-0.190149
11.190000,-0.343841,-0.210162
11.200000,-0.346040,-0.229502
11.210000,-0.348429,-0.248115
11.220000,-0.351000,-0.265952
11.230000,-0.353745,-0.282965
11.240000,-0.356656,-0.299107
11.250000,-0.359724,-0.314334
11.260000,-0.362940,-0.328604
11.270000,-0.366293,-0.341876
11.280000,-0.369774,-0.354114
11.290000,-0.373372,-0.365281
11.300000,-0.377076,-0.375346
11.310000,-0.380875,-0.384278
11.320000,-0.384758,-0.392050
11.330000,-0.388712,-0.398639
11.340000,-0.392726,-0.404024
11.350000,-0.396788,-0.408185
11.360000,-0.400886,-0.411111
11.370000,-0.405006,-0.412788
11.380000,-0.409138,-0.413211
11.390000,-0.413266,-0.412374
11.400000,-0.417381,-0.410280
11.410000,-0.421468,-0.406930
11.420000,-0.425515,-0.402333
11.430000,-0.429510,-0.396502
11.440000,-0.433441,-0.389451
11.450000,-0.437295,-0.381202
11.460000,-0.441061,-0.371778
11.470000,-0.444727,-0.361206
11.480000,-0.448282,-0.349521
11.490000,-0.451714,-0.336758
11.500000,-0.455013,-0.322957
11.510000,-0.458170,-0.308163
11.520000,-0.461174,-0.292423
11.530000,-0.464015,-0.275790
11.540000,-0.466687,-0.258319
11.550000,-0.469179,-0.240068
11.560000,-0.471486,-0.221099
11.570000,-0.473599,-0.201477
11.580000,-0.475513,-0.181268
11.590000,-0.477223,-0.160541
11.600000,-0.478722,-0.139370
11.610000,-0.480009,-0.117827
11.620000,-0.481078,-0.095986
11.630000,-0.481928,-0.073924
11.640000,-0.482556,-0.051717
11.650000,-0.482962,-0.029443
11.660000,-0.483145,-0.007178
11.670000,-0.483106,0.015001
11.680000,-0.482845,0.037017
11.690000,-0.482366,0.058796
11.700000,-0.481671,0.080263
11.710000,-0.480762,0.101347
11.720000,-0.479645,0.121977
11.730000,-0.478324,0.142086
11.740000,-0.476805,0.161607
11.750000,-0.475094,0.180480
11.760000,-0.473198,0.198643
11.770000,-0.471124,0.216042
11.780000,-0.468880,0.232623
11.790000,-0.466474,0.248338
11.800000,-0.463916,0.263142
11.810000,-0.461215,0.276992
11.820000,-0.458380,0.289853
11.830000,-0.455421,0.301691
11.840000,-0.452349,0.312477
11.850000,-0.449175,0.322187
11.860000,-0.445909,0.330799
11.870000,-0.442563,0.338296
11.880000,-0.439147,0.344668
11.890000,-0.435673,0.349905
11.900000,-0.432153,0.354002
11.910000,-0.428597,0.356960
11.920000,-0.425017,0.358781
11.930000,-0.421425,0.359472
11.940000,-0.417832,0.359044
11.950000,-0.414248,0.357510
11.960000,-0.410685,0.354887
11.970000,-0.407154,0.351194
11.980000,-0.403665,0.346456
11.990000,-0.400228,0.340697
12.000000,-0.396854,0.333946
12.010000,-0.393552,0.326234
12.020000,-0.390333,0.317594
12.030000,-0.387204,0.308061
12.040000,-0.384174,0.297672
12.050000,-0.381253,0.286467
12.060000,-0.378447,0.274485
12.070000,-0.375766,0.261770
12.080000,-0.373214,0.248366
12.090000,-0.370800,0.234316
12.100000,-0.368530,0.219668
12.110000,-0.366409,0.204468
12.120000,-0.364442,0.188764
12.130000,-0.362635,0.172605
12.140000,-0.360992,0.156041
12.150000,-0.359515,0.139121
12.160000,-0.358210,0.121895
12.170000,-0.357078,0.104415
12.180000,-0.356123,0.086730
12.190000,-0.355344,0.068891
12.200000,-0.354745,0.050950
12.210000,-0.354325,0.032956
12.220000,-0.354086,0.014961
12.230000,-0.354026,-0.002987
12.240000,-0.354145,-0.020836
12.250000,-0.354442,-0.038539
12.260000,-0.354915,-0.056046
12.270000,-0.355562,-0.073310
12.280000,-0.356381,-0.090284
12.290000,-0.357367,-0.106921
12.300000,-0.358518,-0.123176
12.310000,-0.359829,-0.139006
12.320000,-0.361296,-0.154367
12.330000,-0.362915,-0.169217
12.340000,-0.364679,-0.183517
12.350000,-0.366583,-0.197227
12.360000,-0.368621,-0.210309
12.370000,-0.370787,-0.222727
12.380000,-0.373074,-0.234448
12.390000,-0.375474,-0.245439
12.400000,-0.377980,-0.255669
12.410000,-0.380584,-0.265110
12.420000,-0.383279,-0.273734
12.430000,-0.386056,-0.281519
12.440000,-0.388907,-0.288440
12.450000,-0.391822,-0.294479
12.460000,-0.394793,-0.299618
12.470000,-0.397811,-0.303842
12.480000,-0.400867,-0.307137
12.490000,-0.403951,-0.309496
12.500000,-0.407054,-0.310909
12.510000,-0.410166,-0.311373
12.520000,-0.413278,-0.310886
12.530000,-0.416381,-0.309450
12.540000,-0.419464,-0.307068
12.550000,-0.422519,-0.303748
12.560000,-0.425536,-0.299499
12.570000,-0.428506,-0.294335
12.580000,-0.431420,-0.288273
12.590000,-0.434268,-0.281329
12.600000,-0.437043,-0.273528
12.610000,-0.439736,-0.264894
12.620000,-0.442338,-0.255454
12.630000,-0.444843,-0.245239
12.640000,-0.447241,-0.234282
12.650000,-0.449526,-0.222620
12.660000,-0.451691,-0.210291
12.670000,-0.453730,-0.197336
12.680000,-0.455636,-0.183797
12.690000,-0.457404,-0.169722
12.700000,-0.459029,-0.155155
12.710000,-0.460505,-0.140148
12.720000,-0.461830,-0.124750
12.730000,-0.462999,-0.109014
12.740000,-0.464010,-0.092993
12.750000,-0.464858,-0.076741
12.760000,-0.465544,-0.060314
12.770000,-0.466064,-0.043766
12.780000,-0.466419,-0.027155
12.790000,-0.466607,-0.010535
12.800000,-0.466630,0.006038
12.810000,-0.466487,0.022507
12.820000,-0.466180,0.038819
12.830000,-0.465711,0.054920
12.840000,-0.465083,0.070756
12.850000,-0.464297,0.086276
12.860000,-0.463358,0.101430
12.870000,-0.462270,0.116171
12.880000,-0.461036,0.130451
12.890000,-0.459663,0.144226
12.900000,-0.458154,0.157455
12.910000,-0.456515,0.170097
12.920000,-0.454754,0.182115
12.930000,-0.452875,0.193474
12.940000,-0.450887,0.204143
12.950000,-0.448795,0.214092
12.960000,-0.446607,0.223295
12.970000,-0.444332,0.231728
12.980000,-0.441975,0.239371
12.990000,-0.439547,0.246206
13.000000,-0.437054,0.252218
13.010000,-0.434505,0.257396
13.020000,-0.431909,0.261731
13.030000,-0.429273,0.265218
13.040000,-0.426607,0.267852
13.050000,-0.423919,0.269634
13.060000,-0.421218,0.270567
13.070000,-0.418511,0.270655
13.080000,-0.415807,0.269906
13.090000,-0.413115,0.268332
13.100000,-0.410443,0.265943
13.110000,-0.407799,0.262756
13.120000,-0.405191,0.258787
13.130000,-0.402626,0.254057
13.140000,-0.400112,0.248585
13.150000,-0.397657,0.242397
13.160000,-0.395267,0.235516
13.170000,-0.392949,0.227970
13.180000,-0.390709,0.219786
13.190000,-0.388555,0.210995
13.200000,-0.386491,0.201628
13.210000,-0.384524,0.191717
13.220000,-0.382659,0.181296
13.230000,-0.380900,0.170399
13.240000,-0.379252,0.159062
13.250000,-0.377720,0.147322
13.260000,-0.376307,0.135215
13.270000,-0.375017,0.122778
13.280000,-0.373852,0.110051
13.290000,-0.372816,0.097072
13.300000,-0.371912,0.083879
13.310000,-0.371139,0.070512
13.320000,-0.370502,0.057011
13.330000,-0.370000,0.043414
13.340000,-0.369634,0.029761
13.350000,-0.369404,0.016092
13.360000,-0.369312,0.002445
13.370000,-0.369355,-0.011141
13.380000,-0.369534,-0.024628
13.390000,-0.369847,-0.037977
13.400000,-0.370293,-0.051151
13.410000,-0.370870,-0.064114
13.420000,-0.371575,-0.076828
13.430000,-0.372405,-0.089260
13.440000,-0.373359,-0.101375
13.450000,-0.374432,-0.113139
13.460000,-0.375620,-0.124519
13.470000,-0.376921,-0.135484
13.480000,-0.378328,-0.146003
13.490000,-0.379839,-0.156049
13.500000,-0.381448,-0.165592
13.510000,-0.383149,-0.174607
13.520000,-0.384938,-0.183068
13.530000,-0.386809,-0.190952
13.540000,-0.388755,-0.198238
13.550000,-0.390771,-0.204904
13.560000,-0.392851,-0.210933
13.570000,-0.394988,-0.216307
13.580000,-0.397175,-0.221012
13.590000,-0.399406,-0.225035
13.600000,-0.401673,-0.228365
13.610000,-0.403971,-0.230992
13.620000,-0.406291,-0.232909
13.630000,-0.408627,-0.234112
13.640000,-0.410971,-0.234598
13.650000,-0.413316,-0.234366
13.660000,-0.415656,-0.233417
13.670000,-0.417982,-0.231755
13.680000,-0.420288,-0.229386
13.690000,-0.422567,-0.226318
13.700000,-0.424812,-0.222561
13.710000,-0.427016,-0.218128
13.720000,-0.429173,-0.213033
13.730000,-0.431275,-0.207294
13.740000,-0.433317,-0.200928
13.750000,-0.435292,-0.193958
13.760000,-0.437194,-0.186406
13.770000,-0.439018,-0.178297
13.780000,-0.440758,-0.169658
13.790000,-0.442409,-0.160518
13.800000,-0.443967,-0.150906
13.810000,-0.445426,-0.140856
13.820000,-0.446783,-0.130400
13.830000,-0.448033,-0.119574
13.840000,-0.449173,-0.108413
13.850000,-0.450200,-0.096955
13.860000,-0.451111,-0.085237
13.870000,-0.451904,-0.073300
13.880000,-0.452577,-0.061182
13.890000,-0.453127,-0.048925
13.900000,-0.453555,-0.036568
13.910000,-0.453858,-0.024153
13.920000,-0.454038,-0.011721
13.930000,-0.454093,0.000688
13.940000,-0.454024,0.013033
13.950000,-0.453833,0.025274
13.960000,-0.453519,0.037370
13.970000,-0.453086,0.049283
13.980000,-0.452534,0.060976
13.990000,-0.451867,0.072411
14.000000,-0.451087,0.083551
14.010000,-0.450197,0.094363
14.020000,-0.449201,0.104814
14.030000,-0.448102,0.114871
14.040000,-0.446905,0.124505
14.050000,-0.445614,0.133686
14.060000,-0.444233,0.142390
14.070000,-0.442767,0.150590
14.080000,-0.441223,0.158265
14.090000,-0.439604,0.165393
14.100000,-0.437917,0.171955
14.110000,-0.436167,0.177936
14.120000,-0.434360,0.183321
14.130000,-0.432502,0.188097
14.140000,-0.430600,0.192254
14.150000,-0.428659,0.195783
14.160000,-0.426687,0.198680
14.170000,-0.424688,0.200940
14.180000,-0.422670,0.202561
14.190000,-0.420639,0.203544
14.200000,-0.418601,0.203891
14.210000,-0.416563,0.203606
14.220000,-0.414531,0.202696
14.230000,-0.412511,0.201168
14.240000,-0.410510,0.199032
14.250000,-0.408533,0.196301
14.260000,-0.406586,0.192986
14.270000,-0.404675,0.189104
14.280000,-0.402805,0.184670
14.290000,-0.400983,0.179703
14.300000,-0.399213,0.174222
14.310000,-0.397500,0.168246
14.320000,-0.395850,0.161799
14.330000,-0.394266,0.154902
14.340000,-0.392753,0.147581
14.350000,-0.391316,0.139859
14.360000,-0.389957,0.131763
14.370000,-0.388682,0.123319
14.380000,-0.387492,0.114555
14.390000,-0.386391,0.105499
14.400000,-0.385383,0.096178
14.410000,-0.384469,0.086624
14.420000,-0.383651,0.076863
14.430000,-0.382932,0.066928
14.440000,-0.382313,0.056847
14.450000,-0.381795,0.046651
14.460000,-0.381380,0.036371
14.470000,-0.381068,0.026036
14.480000,-0.380860,0.015677
14.490000,-0.380755,0.005324
14.500000,-0.380753,-0.004992
14.510000,-0.380854,-0.015243
14.520000,-0.381057,-0.025398
14.530000,-0.381362,-0.035429
14.540000,-0.381766,-0.045307
14.550000,-0.382267,-0.055004
14.560000,-0.382865,-0.064493
14.570000,-0.383556,-0.073746
14.580000,-0.384339,-0.082739
14.590000,-0.385210,-0.091445
14.600000,-0.386167,-0.099841
14.610000,-0.387206,-0.107902
14.620000,-0.388324,-0.115607
14.630000,-0.389517,-0.122934
14.640000,-0.390781,-0.129863
14.650000,-0.392113,-0.136374
14.660000,-0.393507,-0.142449
14.670000,-0.394960,-0.148072
14.680000,-0.396467,-0.153227
14.690000,-0.398023,-0.157900
14.700000,-0.399623,-0.162079
14.710000,-0.401263,-0.165752
14.720000,-0.402937,-0.168909
14.730000,-0.404639,-0.171541
14.740000,-0.406366,-0.173643
14.750000,-0.408110,-0.175209
14.760000,-0.409868,-0.176235
14.770000,-0.411633,-0.176719
14.780000,-0.413401,-0.176662
14.790000,-0.415165,-0.176063
14.800000,-0.416920,-0.174927
14.810000,-0.418661,-0.173257
14.820000,-0.420384,-0.171060
14.830000,-0.422081,-0.168344
14.840000,-0.423749,-0.165118
14.850000,-0.425382,-0.161393
14.860000,-0.426975,-0.157183
14.870000,-0.428524,-0.152501
14.880000,-0.430023,-0.147363
14.890000,-0.431470,-0.141786
14.900000,-0.432858,-0.135789
14.910000,-0.434184,-0.129393
14.920000,-0.435444,-0.122618
14.930000,-0.436635,-0.115486
14.940000,-0.437753,-0.108022
14.950000,-0.438795,-0.100251
14.960000,-0.439757,-0.092198
14.970000,-0.440638,-0.083889
14.980000,-0.441434,-0.075353
14.990000,-0.442144,-0.066617
15.000000,-0.442766,-0.057711
15.010000,-0.443298,-0.048663
15.020000,-0.443739,-0.039503
15.030000,-0.444088,-0.030262
15.040000,-0.444344,-0.020969
15.050000,-0.444507,-0.011655
15.060000,-0.444577,-0.002350
15.070000,-0.444554,0.006917
15.080000,-0.444439,0.016115
15.090000,-0.444232,0.025215
15.100000,-0.443935,0.034188
15.110000,-0.443549,0.043007
15.120000,-0.443075,0.051642
15.130000,-0.442517,0.060068
15.140000,-0.441875,0.068259
15.150000,-0.441152,0.076190
15.160000,-0.440352,0.083836
15.170000,-0.439477,0.091175
15.180000,-0.438530,0.098186
15.190000,-0.437514,0.104848
15.200000,-0.436434,0.111142
15.210000,-0.435293,0.117051
15.220000,-0.434094,0.122558
15.230000,-0.432843,0.127649
15.240000,-0.431543,0.132310
15.250000,-0.430198,0.136530
15.260000,-0.428814,0.140299
15.270000,-0.427394,0.143608
15.280000,-0.425943,0.146449
15.290000,-0.424466,0.148819
15.300000,-0.422968,0.150712
15.310000,-0.421454,0.152127
15.320000,-0.419927,0.153062
15.330000,-0.418394,0.153519
15.340000,-0.416858,0.153499
15.350000,-0.415325,0.153006
15.360000,-0.413800,0.152045
15.370000,-0.412286,0.150624
15.380000,-0.410789,0.148748
15.390000,-0.409313,0.146429
15.400000,-0.407862,0.143676
15.410000,-0.406441,0.140500
15.420000,-0.405053,0.136915
15.430000,-0.403704,0.132934
15.440000,-0.402396,0.128573
15.450000,-0.401133,0.123846
15.460000,-0.399920,0.118772
15.470000,-0.398759,0.113367
15.480000,-0.397654,0.107650
15.490000,-0.396607,0.101641
15.500000,-0.395622,0.095359
15.510000,-0.394701,0.088825
15.520000,-0.393846,0.082060
15.530000,-0.393060,0.075085
15.540000,-0.392345,0.067922
15.550000,-0.391702,0.060595
15.560000,-0.391133,0.053125
15.570000,-0.390640,0.045536
15.580000,-0.390223,0.037850
15.590000,-0.389883,0.030091
15.600000,-0.389621,0.022282
15.610000,-0.389438,0.014446
15.620000,-0.389333,0.006607
15.630000,-0.389306,-0.001212
15.640000,-0.389357,-0.008989
15.650000,-0.389485,-0.016701
15.660000,-0.389690,-0.024325
15.670000,-0.389971,-0.031839
15.680000,-0.390327,-0.039222
15.690000,-0.390755,-0.046453
15.700000,-0.391255,-0.053510
15.710000,-0.391825,-0.060375
15.720000,-0.392462,-0.067027
15.730000,-0.393165,-0.073447
15.740000,-0.393930,-0.079618
15.750000,-0.394756,-0.085522
15.760000,-0.395640,-0.091143
15.770000,-0.396578,-0.096465
15.780000,-0.397568,-0.101472
15.790000,-0.398606,-0.106153
15.800000,-0.399690,-0.110492
15.810000,-0.400815,-0.114480
15.820000,-0.401978,-0.118104
15.830000,-0.403176,-0.121355
15.840000,-0.404404,-0.124224
15.850000,-0.405659,-0.126705
15.860000,-0.406937,-0.128790
15.870000,-0.408233,-0.130474
15.880000,-0.409545,-0.131754
15.890000,-0.410867,-0.132626
15.900000,-0.412196,-0.133090
15.910000,-0.413528,-0.133144
15.920000,-0.414858,-0.132791
15.930000,-0.416182,-0.132031
15.940000,-0.417497,-0.130869
15.950000,-0.418798,-0.129308
15.960000,-0.420082,-0.127356
15.970000,-0.421344,-0.125020
15.980000,-0.422581,-0.122306
15.990000,-0.423789,-0.119226
16.000000,-0.424964,-0.115790
16.010000,-0.426103,-0.112008
16.020000,-0.427203,-0.107896
16.030000,-0.428260,-0.103465
16.040000,-0.429272,-0.098732
16.050000,-0.430234,-0.093711
16.060000,-0.431145,-0.088420
16.070000,-0.432002,-0.082877
16.080000,-0.432802,-0.077099
16.090000,-0.433543,-0.071106
16.100000,-0.434223,-0.064917
16.110000,-0.434841,-0.058553
16.120000,-0.435394,-0.052035
16.130000,-0.435881,-0.045384
16.140000,-0.436301,-0.038622
16.150000,-0.436653,-0.031770
16.160000,-0.436936,-0.024852
16.170000,-0.437150,-0.017888
16.180000,-0.437294,-0.010903
16.190000,-0.437368,-0.003917
16.200000,-0.437372,0.003046
16.210000,-0.437307,0.009965
16.220000,-0.437173,0.016817
16.230000,-0.436971,0.023582
16.240000,-0.436702,0.030238
16.250000,-0.436367,0.036764
16.260000,-0.435967,0.043140
16.270000,-0.435505,0.049348
16.280000,-0.434981,0.055367
16.290000,-0.434398,0.061181
16.300000,-0.433758,0.066771
16.310000,-0.433063,0.072122
16.320000,-0.432316,0.077218
16.330000,-0.431520,0.082044
16.340000,-0.430676,0.086587
16.350000,-0.429789,0.090834
16.360000,-0.428861,0.094773
16.370000,-0.427895,0.098396
16.380000,-0.426894,0.101691
16.390000,-0.425862,0.104651
16.400000,-0.424802,0.107269
16.410000,-0.423718,0.109539
16.420000,-0.422612,0.111456
16.430000,-0.421490,0.113017
16.440000,-0.420353,0.114219
16.450000,-0.419207,0.115061
16.460000,-0.418053,0.115543
16.470000,-0.416897,0.115666
16.480000,-0.415741,0.115432
16.490000,-0.414589,0.114844
16.500000,-0.413445,0.113906
16.510000,-0.412312,0.112625
16.520000,-0.411194,0.111005
16.530000,-0.410093,0.109055
16.540000,-0.409014,0.106782
16.550000,-0.407959,0.104196
16.560000,-0.406931,0.101306
16.570000,-0.405934,0.098124
16.580000,-0.404970,0.094661
16.590000,-0.404041,0.090930
16.600000,-0.403152,0.086943
16.610000,-0.402303,0.082714
16.620000,-0.401498,0.078257
16.630000,-0.400739,0.073588
16.640000,-0.400027,0.068721
16.650000,-0.399365,0.063673
16.660000,-0.398754,0.058459
16.670000,-0.398196,0.053097
16.680000,-0.397693,0.047603
16.690000,-0.397245,0.041994
16.700000,-0.396853,0.036288
16.710000,-0.396519,0.030503
16.720000,-0.396243,0.024655
16.730000,-0.396026,0.018763
16.740000,-0.395868,0.012845
16.750000,-0.395769,0.006918
16.760000,-0.395730,0.001000
16.770000,-0.395749,-0.004891
16.780000,-0.395828,-0.010738
16.790000,-0.395964,-0.016525
16.800000,-0.396158,-0.022233
16.810000,-0.396408,-0.027847
16.820000,-0.396714,-0.033350
16.830000,-0.397075,-0.038726
16.840000,-0.397488,-0.043959
16.850000,-0.397953,-0.049036
16.860000,-0.398469,-0.053941
16.870000,-0.399032,-0.058660
16.880000,-0.399641,-0.063180
16.890000,-0.400295,-0.067489
16.900000,-0.400990,-0.071574
16.910000,-0.401725,-0.075424
16.920000,-0.402498,-0.079028
16.930000,-0.403305,-0.082377
16.940000,-0.404144,-0.085460
16.950000,-0.405013,-0.088271
16.960000,-0.405909,-0.090801
16.970000,-0.406828,-0.093044
16.980000,-0.407769,-0.094993
